id,geohash,is_dispatch
B0FFF0DUL9,wm3yq1,1.0
B001C8N6PZ,wm3yq1,1.0
B0FFF8PRSH,wm3yq1,1.0
B0FFF5TWO4,wm3yq1,1.0
B001C959LH,wm3yq1,1.0
B0FFGFWV6Z,wm3yq1,1.0
B001C8MJN0,wm3yq1,1.0
B001C8R9WQ,wm3yq1,1.0
B001C8MK7Y,wm3yq1,1.0
B0FFGLCV40,wm3zq5,1.0
B0FFFPI0AF,wm3zq5,1.0
B0FFF0F9M0,wm3zq5,1.0
B001C8MBBP,wm3zq5,1.0
B001C08XAR,wm3zq5,1.0
B001C7U47P,wm3zq5,1.0
B001C7TFQC,wm3zq5,1.0
B0FFFPI5WB,wm3zq5,1.0
B001C8MHKW,wm3yn3,1.0
B0FFHPKTOC,wm3yn3,1.0
B001C7X6RI,wm3yn3,1.0
B0FFK4BHL7,wm3yn3,1.0
B0FFFXV4QP,wm3yn3,1.0
B001C8ZIZM,wm98p3,0.0
B001C93GE2,wm98p3,0.0
B001C8TZ9Q,wm98p3,0.0
B001C8VO8Q,wm98p3,0.0
B001C807UR,wm98p3,0.0
B001C8O248,wm6r3p,0.0
B0FFHTVVVU,wm6r3p,0.0
B001C7UMD3,wm3yqd,1.0
B001C7WL2O,wm3yqd,1.0
B0FFG056KQ,wm3yqd,1.0
B001C7VS57,wm3yqd,1.0
B001C7Y47H,wm3yqd,1.0
B0FFGCER66,wm3yqd,1.0
B0FFFABBKO,wm3yqd,1.0
B001C8W9TO,wm3yqd,1.0
B001C80QIV,wm3yqd,1.0
B0FFFRZIL0,wm3yqd,1.0
B001C8O7Q0,wm3yqd,1.0
B0FFFABGR7,wm3yqd,1.0
B001C04EA6,wm3yqd,1.0
B001C01D86,wm3yqd,1.0
B0FFGHBOTH,wm3yqd,1.0
B001C8MIRY,wm3yqd,1.0
B0FFKCL2RA,wm3yqd,1.0
B001C7V8EA,wm3yqd,1.0
B001C94YUN,wm3yqd,1.0
B001C8O9R4,wm3yqd,1.0
B001C80PT1,wm3yqd,1.0
B0FFGCETFK,wm3yqd,1.0
B0FFFSLOZ7,wm3yqd,1.0
B001C8R777,wm6psu,0.0
B001C8TZ5G,wm6psu,0.0
B001C7YLI0,wm6psu,0.0
B001C806K1,wm6psu,0.0
B001C8MFLD,wm9bmd,0.0
B001C8NUS6,wm9bmd,0.0
B001C7VE3M,wm9bmd,0.0
B001C7YPTW,wm9bmd,0.0
B0FFGB4WAQ,wm9bmd,0.0
B001C801E8,wm9bmd,0.0
B0FFFPA5ZY,wm9bmd,0.0
B001C8MF4T,wm9bmd,0.0
B001C90JVM,wm9bmd,0.0
B0FFGJ0ML8,wm3wqu,1.0
B001C7U2V0,wm6psr,0.0
B001C806B1,wm6psr,0.0
B001C7V2OW,wm6psr,0.0
B0FFF07AYL,wm6psr,0.0
B001C806UA,wm6psr,0.0
B0FFGB9Y7P,wm6psr,0.0
B001C8O5PP,wm6psr,0.0
B001C8O3TZ,wm6psr,0.0
B001C7U2VJ,wm6psr,0.0
B0FFH3W9PW,wm6psr,0.0
B001C8O4FP,wm6psr,0.0
B001C8N3II,wm6psr,0.0
B001C7VEWS,wm6psr,0.0
B0FFG71FMS,wm6psr,0.0
B001C7VEVK,wm6psr,0.0
B001C7U2IL,wm6psr,0.0
B001C806DW,wm6psr,0.0
B001C7XRO2,wm6psr,0.0
B001C7XTB1,wm6psr,0.0
B001C8N1XR,wm6psr,0.0
B001C7U2V2,wm6psr,0.0
B001C8015C,wm6psr,0.0
B001C7VHA8,wm6psr,0.0
B001C8MY4N,wm6psr,0.0
B001C7U2O6,wm6psr,0.0
B001C806R7,wm6psr,0.0
B001C80K6S,wm6psr,0.0
B0FFGER2EB,wm6psr,0.0
B001C8XG54,wm6n43,1.0
B0FFFADLMS,wm6n43,1.0
B0FFH45CQS,wm6n43,1.0
B0FFHUY5QF,wm6n43,1.0
B001C95BH9,wm6n43,1.0
B0FFHC3XN0,wm3vx0,1.0
B0FFINIK6W,wm3vx0,1.0
B0FFG7OSNK,wm3vx0,1.0
B001C93HRN,wm3vx0,1.0
B0FFI6TXA7,wm3vx0,1.0
B0FFI1XR0P,wm3vx0,1.0
B0FFGDCVRI,wm3vx0,1.0
B001C95DN8,wm3vx0,1.0
B0FFFACVYM,wm3vx0,1.0
B0FFGDGH0Z,wm3vx0,1.0
B0FFF5XVJ5,wm3vyv,1.0
B0FFHGY87B,wm3vyv,1.0
B0FFIDNT3P,wm3vyv,1.0
B0FFF9FZO2,wm3vyv,1.0
B001C8OMK6,wm3vyv,1.0
B001C7UWJN,wm3vyv,1.0
B001C04578,wm98re,0.0
B001C7TWJO,wm98re,0.0
B001C8P89B,wm98re,0.0
B0FFFRWGAQ,wm6kg5,0.0
B03400MNZE,wm6kg5,0.0
B0FFFRW652,wm6kg5,0.0
B0FFH1U831,wm6kg5,0.0
B0FFGT9ZQX,wm6kg5,0.0
B0FFHECILD,wm6kg5,0.0
B034000R1H,wm6kg5,0.0
B0FFG0PU6U,wm6kg5,0.0
B03400169R,wm6kg5,0.0
B0FFGNN4C5,wm6kg5,0.0
B0FFHECILW,wm6kg5,0.0
B0FFFSABC5,wm6kg5,0.0
B0FFFRUPOJ,wm6kg5,0.0
B034000Q07,wm6kg5,0.0
B0FFJKCOUY,wm3tqj,0.0
B001C8P80F,wm3tqj,0.0
B0FFJKH8VF,wm3tqj,0.0
B001C09E3H,wm6juv,1.0
B001C8QD5X,wm6juv,1.0
B001C8NOGV,wm6juv,1.0
B001C802BI,wm6juv,1.0
B001C804FG,wm6juv,1.0
B001C099Q3,wm6juv,1.0
B001C7XTHP,wm6juv,1.0
B001C7VPJS,wm6juv,1.0
B001C804WV,wm6juv,1.0
B001C7XSMB,wm6juv,1.0
B001C7VCC6,wm6juv,1.0
B0FFFT7PHN,wm6juv,1.0
B0FFGFU33Q,wm6juv,1.0
B001C7XXG9,wm6juv,1.0
B001C7V1X8,wm6juv,1.0
B001C804LA,wm6juv,1.0
B001C7VEDG,wm6juv,1.0
B001C7YQVZ,wm6juv,1.0
B001C09QY6,wm6juv,1.0
B001C802BK,wm6juv,1.0
B001C8N09K,wm6juv,1.0
B001C7V95P,wm6juv,1.0
B001C804LF,wm6juv,1.0
B001C80TOQ,wm6jb1,1.0
B0FFF006BK,wm6jb1,1.0
B001C95DT4,wm6jb1,1.0
B001C8NW03,wm6jb1,1.0
B001C802XK,wm6jb1,1.0
B001C8V6XJ,wm6jb1,1.0
B0FFFODL6Y,wm6jb1,1.0
B0FFG74C5Z,wm6jb1,1.0
B001C8NR9M,wm6jb1,1.0
B001C8VXP7,wm6jb1,1.0
B001C8RAU2,wm6jb1,1.0
B0FFF5R7AH,wm6jb1,1.0
B001C8NQZF,wm6jb1,1.0
B001C8RAU8,wm6jb1,1.0
B001C8RGHG,wm6jb1,1.0
B0FFGXK8O9,wm6jb1,1.0
B0FFH2C3WK,wm6jb1,1.0
B0FFIC5F9Z,wm6jb1,1.0
B0FFHOL8UW,wm6jb1,1.0
B001C80MOV,wm3zp9,1.0
B0FFGB12G7,wm3zp9,1.0
B0FFGIN1Q5,wm3zp9,1.0
B0FFHGOBZN,wm3zp9,1.0
B001C8014Q,wm3zp9,1.0
B001C95258,wm3zp9,1.0
B001C09575,wm3zp9,1.0
B0FFGI1JAS,wm3zp9,1.0
B0FFJ8JJ4E,wm3zp9,1.0
B001C90HRR,wm3xu3,0.0
B001C05P8G,wm6n24,1.0
B001C7VI0A,wm6n24,1.0
B001C7SMR0,wm6n24,1.0
B001C8OQM6,wm6n24,1.0
B001C7XBFD,wm6n24,1.0
B001C7SGLS,wm6n24,1.0
B001C7VIP8,wm6n24,1.0
B001C8XGPO,wm6n24,1.0
B0FFH2MLCS,wm6n24,1.0
B0FFIL3L78,wm6n24,1.0
B001C09FWR,wm6n24,1.0
B001C7WP5L,wm6n24,1.0
B001C04A3A,wm6n24,1.0
B0FFFAAYZ7,wm6n24,1.0
B0FFGAZMI5,wm6n24,1.0
B001C7YBUQ,wm6n24,1.0
B001C090M6,wm6n24,1.0
B001C7XBF6,wm6n24,1.0
B0FFFZJ8RX,wm6n24,1.0
B001C7WGWW,wm6n24,1.0
B001C7XW28,wm6n24,1.0
B0FFFAB7L7,wm6n24,1.0
B001C0497D,wm6n24,1.0
B001C7XBGP,wm6n24,1.0
B001C7Y7MK,wm6n24,1.0
B001C7XFZ9,wm6n24,1.0
B0FFGPQFTD,wm6n24,1.0
B001C7XO0J,wm6n24,1.0
B001C7UQTU,wm6n24,1.0
B0FFGB4ROL,wm6n24,1.0
B0FFGB5K1W,wm6n24,1.0
B001C8029U,wm6n24,1.0
B001C7WGXW,wm6n24,1.0
B001C7WGY7,wm6n24,1.0
B0FFFAAVFU,wm6n24,1.0
B001C7Y9RK,wm6n24,1.0
B001C7YLED,wm6n24,1.0
B0FFF5TPQR,wm6n24,1.0
B001C06L99,wm6n24,1.0
B001C80QUA,wm3vvb,1.0
B0FFKJZD13,wm3vvb,1.0
B0FFI6GPOT,wm3vvb,1.0
B0FFFZLJI9,wm6psz,0.0
B0FFIGMU1V,wm6psz,0.0
B0FFF2Z5FN,wm6psz,0.0
B0FFHQCJ42,wm6psz,0.0
B001C04891,wm6n86,1.0
B0FFFABZ91,wm6n86,1.0
B001C08ZKV,wm6n86,1.0
B001C7WP94,wm6n86,1.0
B0FFF906ZB,wm6n86,1.0
B001C8XH8L,wm6n86,1.0
B001C8WGM8,wm6n86,1.0
B001C7VDZS,wm6n86,1.0
B001C7XBCI,wm6n86,1.0
B0FFF904VT,wm6n86,1.0
B001C04C37,wm6n86,1.0
B0FFHEL99Q,wm6n86,1.0
B0FFF906Z2,wm6n86,1.0
B0FFF906Y6,wm6n86,1.0
B001C0086C,wm6n86,1.0
B001C8085J,wm6n86,1.0
B001C7WDPJ,wm6n86,1.0
B0FFFW1VW5,wm6n86,1.0
B001C7WLGZ,wm6n86,1.0
B0FFFSZFXZ,wm6n86,1.0
B0FFF906FJ,wm6n86,1.0
B001C91X6Y,wm6n86,1.0
B001C80BII,wm6n86,1.0
B0FFH9OFWI,wm6n86,1.0
B0FFFAC9M4,wm6n86,1.0
B0FFG43GN4,wm6n86,1.0
B0FFH59DUY,wm6n86,1.0
B001C00046,wm6n86,1.0
B0FFFAC4VI,wm6n86,1.0
B001C06PX2,wm6n86,1.0
B0FFGFMEXW,wm6n86,1.0
B001C8XGEX,wm6n86,1.0
B001C7XYAW,wm6n86,1.0
B001C06XY9,wm6n86,1.0
B001C7XXQN,wm6n86,1.0
B0FFFAHM4I,wm6n86,1.0
B001C049F1,wm6n86,1.0
B001C7WMIZ,wm6n86,1.0
B001C7Y5CL,wm6n86,1.0
B001C05047,wm6n86,1.0
B0FFFAC4YM,wm6n86,1.0
B001C8XG4W,wm6n86,1.0
B0FFFACCB6,wm6n86,1.0
B0FFGDFL2Q,wm6n86,1.0
B0FFGB8GDI,wm6n86,1.0
B0FFG352UJ,wm6n86,1.0
B0FFFAC9LL,wm6n86,1.0
B001C8XI6U,wm6n86,1.0
B001C0AGWS,wm6n86,1.0
B0FFFABGI2,wm6n86,1.0
B001C80IJ2,wm6n86,1.0
B001C7YP4G,wm6n86,1.0
B001C7XX3A,wm6n86,1.0
B001C7Y5BZ,wm6n86,1.0
B0FFH9I6H9,wm6n86,1.0
B001C7Y3O8,wm6n86,1.0
B001C7Y5C3,wm6n86,1.0
B0FFF906F3,wm6n86,1.0
B0FFG4OQOY,wm6n8v,1.0
B001C8MLH3,wm6n8v,1.0
B001C7YOZF,wm6n8v,1.0
B0FFIN8Y7C,wm6n8v,1.0
B001C8N5KV,wm6n8v,1.0
B0FFGAW1NC,wm6n8v,1.0
B0FFFZBWLX,wm6n8v,1.0
B0FFGZMK7L,wm6n8v,1.0
B0FFG0Z1BB,wm6n8v,1.0
B001C7VEXF,wm6n8v,1.0
B0FFGHRUYR,wm6n8v,1.0
B001C80DK7,wm6n8v,1.0
B001C09LB2,wm6n8v,1.0
B001C0AED6,wm6n8v,1.0
B001C80EKY,wm6n8v,1.0
B0FFGAAXI7,wm6hk0,0.0
B03400MVSG,wm6hk0,0.0
B0FFHVS8XF,wm6hk0,0.0
B0FFIMFQRY,wm3yep,1.0
B001C8014Z,wm3yep,1.0
B001C8NPFA,wm3yq5,1.0
B001C8QAGV,wm3yq5,1.0
B0FFIIID1Y,wm3yq5,1.0
B001C8MGGX,wm3yq5,1.0
B001C7XUK5,wm3yq5,1.0
B0FFIIID1Z,wm3yq5,1.0
B001C809BJ,wm3yq5,1.0
B001C8R9V7,wm3yq5,1.0
B001C8MGGY,wm3yq5,1.0
B001C7UJYX,wm3yq5,1.0
B001C8WD2V,wm3yq5,1.0
B001C08NCO,wm3yq5,1.0
B001C08KE2,wm3yq5,1.0
B0FFHF1NS8,wm3yq5,1.0
B001C8U8V0,wm3yq5,1.0
B0FFG74J88,wm3yq5,1.0
B0FFFR0B5L,wm3yq5,1.0
B0FFGB5Q7W,wm3yq5,1.0
B0FFH9VECX,wm3yq5,1.0
B001C7XOSQ,wm3yq5,1.0
B001C80TAJ,wm3yq5,1.0
B001C8N3N1,wm3yq5,1.0
B0FFH2L45O,wm3yq5,1.0
B001C8W84G,wm3yq5,1.0
B0FFF01JOO,wm6n8w,1.0
B001C8NSBL,wm6n8w,1.0
B0FFFYIKO5,wm6n8w,1.0
B0FFHN157F,wm6n8w,1.0
B001C8QJIF,wm6n8w,1.0
B001C7X4TQ,wm6n8w,1.0
B0FFFO40G4,wm6n8w,1.0
B0FFGG20CN,wm6n8w,1.0
B001C8ZK60,wm6n8w,1.0
B0FFHHUA4I,wm6n8w,1.0
B001C8P59S,wm6n8w,1.0
B0FFGB4CSZ,wm6n8w,1.0
B0FFFCOG43,wm6n8w,1.0
B001C8Z31W,wm98nr,0.0
B001C8Z3GS,wm98nr,0.0
B001C7XOHB,wm98nr,0.0
B0FFGLXFEO,wm98nr,0.0
B0FFGY320B,wm98nr,0.0
B001C8Z0RJ,wm98nr,0.0
B001C8OL2Q,wm98nr,0.0
B001C8Z26E,wm98nr,0.0
B001C7XQ84,wm98nr,0.0
B001C8ONR7,wm98nr,0.0
B0FFHC8DD3,wm98nr,0.0
B001C8Z32M,wm98nr,0.0
B0FFGB41XF,wm98nr,0.0
B001C8Z0GV,wm98nr,0.0
B0FFGMLZW1,wm98nr,0.0
B0FFI97E78,wm98nr,0.0
B001C8Z0OL,wm98nr,0.0
B001C8Z0JM,wm98nr,0.0
B001C8Z17D,wm98nr,0.0
B001C8R875,wm98nr,0.0
B001C8MY2R,wm98nr,0.0
B001C8ME3S,wm3zse,1.0
B001C8NT3J,wm3zse,1.0
B001C80Q1F,wm3zse,1.0
B001C8MDWI,wm3zse,1.0
B0FFFEAEK4,wm3zse,1.0
B001C8MDWV,wm3zse,1.0
B0FFI7UZAT,wm3zse,1.0
B0FFFZRR19,wm3zse,1.0
B0FFFSUSYB,wm3zse,1.0
B001C8MDX7,wm3zse,1.0
B001C80MTF,wm3zse,1.0
B001C8MDWQ,wm3zse,1.0
B001C8U8YR,wm3zse,1.0
B0FFFIV9RH,wm3zse,1.0
B001C8MDX5,wm3zse,1.0
B001C8MXR2,wm3yx9,1.0
B001C7XVZ3,wm3yx9,1.0
B0FFGFGEWX,wm3yx9,1.0
B001C7WCW5,wm3yx9,1.0
B001C8MZ83,wm3yx9,1.0
B001C06VNH,wm3yx9,1.0
B0FFGFWEIH,wm3yx9,1.0
B0FFFAB995,wm3yx9,1.0
B001C095T8,wm3yx9,1.0
B001C0253B,wm3yx9,1.0
B001C7WCW4,wm3yx9,1.0
B001C7WMD5,wm3yx9,1.0
B0FFFRL53S,wm3yx9,1.0
B001C046BE,wm3yx9,1.0
B0FFG754MD,wm3yx9,1.0
B001C068TJ,wm3yx9,1.0
B001C01985,wm3yx9,1.0
B0FFF9VK47,wm3yx9,1.0
B001C04C0E,wm3yx9,1.0
B001C8MIEN,wm3yx9,1.0
B001C7XBDC,wm3yx9,1.0
B001C7WRHM,wm3yx9,1.0
B001C7WLTL,wm3yx9,1.0
B0FFH0DFTC,wm3yx9,1.0
B0FFFACMBN,wm3yx9,1.0
B001C7WCVT,wm3yx9,1.0
B001C7X6B4,wm3yx9,1.0
B001C09112,wm3yx9,1.0
B001C80CPH,wm3yx9,1.0
B001C8X3RL,wm3yx9,1.0
B001C7VP9U,wm3yx9,1.0
B0FFFACISE,wm3yx9,1.0
B001C7WL5F,wm3yx9,1.0
B001C7WJTI,wm3yx9,1.0
B0FFFACBED,wm3yx9,1.0
B001C7WKTU,wm3yx9,1.0
B001C8ZC2H,wm3yx9,1.0
B0FFI67KJW,wm3yx9,1.0
B001C04E50,wm3yx9,1.0
B001C806ID,wm3yx9,1.0
B0FFH2LA56,wm3yx9,1.0
B0FFFPVZ8B,wm3yx9,1.0
B0FFF9VG3W,wm3yx9,1.0
B001C7WQO6,wm3yx9,1.0
B0FFFACBEG,wm3yx9,1.0
B001C8VXMN,wm3yx9,1.0
B001C8WQ9P,wm3yx9,1.0
B001C8MVC2,wm3yx9,1.0
B0FFFACHE0,wm3yx9,1.0
B0FFFAC7ZS,wm3yx9,1.0
B0FFFAC7XO,wm3yx9,1.0
B001C06WG3,wm3yx9,1.0
B0FFJ7RAIA,wm3yx9,1.0
B001C7WCWP,wm3yx9,1.0
B001C7WOBL,wm3yx9,1.0
B001C8W790,wm3yx9,1.0
B0FFFACC6M,wm3yx9,1.0
B0FFF3BWPJ,wm3yh9,1.0
B001C8MN2P,wm3yh9,1.0
B001C80JD5,wm3yh9,1.0
B0FFGGZ38P,wm3yh9,1.0
B0FFGB5JHK,wm3yh9,1.0
B001C801YY,wm3yh9,1.0
B001C8TYMW,wm3yh9,1.0
B0FFGWLHAB,wm3yh9,1.0
B001C80844,wm3yh9,1.0
B001C8O57K,wm3yh9,1.0
B001C09OET,wm6n4m,1.0
B0FFF00EFA,wm6n4m,1.0
B0FFFCSVBB,wm6n4m,1.0
B0FFJ97LFN,wm6n4m,1.0
B001C8XIPI,wm6n4m,1.0
B0FFH5FBE6,wm6n4m,1.0
B001C06PNZ,wm6n4m,1.0
B0FFHP6VTU,wm6n4m,1.0
B0FFFCUVJ2,wm6n4m,1.0
B001C7Y37Y,wm6jug,1.0
B001C92AM2,wm6jug,1.0
B001C013FA,wm6jug,1.0
B001C7Y2JM,wm6jug,1.0
B001C7XLG6,wm6jug,1.0
B001C921SE,wm6jug,1.0
B001C7V0GI,wm6jug,1.0
B001C094IQ,wm6jug,1.0
B0FFFAAZVH,wm6jug,1.0
B001C7XTIA,wm6jug,1.0
B0FFG749QL,wm6jug,1.0
B001C7XXUL,wm6jug,1.0
B001C900EH,wm6jug,1.0
B001C7XXGQ,wm6jug,1.0
B0FFFAAZXV,wm6jug,1.0
B001C7UZE5,wm6jug,1.0
B001C80DNN,wm6jug,1.0
B001C7XY23,wm6jug,1.0
B0FFG2HNDL,wm6jug,1.0
B001C08441,wm6jug,1.0
B001C7XW0V,wm6jug,1.0
B001C7XY21,wm6jug,1.0
B001C7Y20L,wm6jug,1.0
B001C8051R,wm6jug,1.0
B001C7Y2D3,wm6jug,1.0
B001C7XXQV,wm6jug,1.0
B001C7YPVC,wm6jug,1.0
B001C7XZG2,wm6jug,1.0
B001C802IG,wm6jug,1.0
B0FFGGZM12,wm6nc9,1.0
B001C94W3D,wm6nc9,1.0
B001C7YKBY,wm6hfs,0.0
B0FFH4SUYC,wm6hfs,0.0
B001C7Y25A,wm3wr0,1.0
B0FFGB4HE9,wm3wr0,1.0
B001C7XU25,wm3wr0,1.0
B001C7XWRH,wm3wr0,1.0
B001C09525,wm3wr0,1.0
B001C7Y3DX,wm3wr0,1.0
B001C7XH0K,wm3wr0,1.0
B001C091W0,wm3wr0,1.0
B001C048F5,wm3wr0,1.0
B001C7Y2EP,wm3wr0,1.0
B0FFFT49N9,wm3wr0,1.0
B001C0AGWL,wm3wr0,1.0
B0FFHCJEPW,wm3wr0,1.0
B0FFFE5FKS,wm3wr0,1.0
B001C7RU3V,wm3wr0,1.0
B0FFGIQ6LO,wm3wr0,1.0
B0FFHDQR3Y,wm3wr0,1.0
B001C805UA,wm3wr0,1.0
B001C8MIWM,wm3wr0,1.0
B001C7Y2U2,wm3wr0,1.0
B001C7UI4F,wm3wr0,1.0
B0FFFSIJU6,wm3wr0,1.0
B001C8NS9Q,wm3wr0,1.0
B0FFGB4Q2M,wm3wr0,1.0
B001C8ML0S,wm3wr0,1.0
B001C09A0A,wm3wr0,1.0
B001C8ONAH,wm3wr0,1.0
B001C7Y38M,wm3wr0,1.0
B001C09V0N,wm3wr0,1.0
B001C7WSAV,wm6n33,1.0
B0FFHNP6P9,wm6n33,1.0
B001C7X80F,wm6n33,1.0
B0FFH9BY0K,wm6n33,1.0
B001C8O6C8,wm6n33,1.0
B001C06JG0,wm6n33,1.0
B001C8ON0R,wm6n33,1.0
B0FFGC3OFZ,wm6n33,1.0
B0FFFYSN20,wm6n33,1.0
B0FFIUI6F5,wm6n33,1.0
B001C7UH6H,wm3tgz,0.0
B001C8NNIG,wm3tgz,0.0
B001C7XK4D,wm3tgz,0.0
B0FFGB3TY5,wm3tgz,0.0
B001C7ZYYI,wm3tgz,0.0
B0FFG4XN2J,wm3tgz,0.0
B0FFGAMBOZ,wm3tgz,0.0
B0FFIVE0NF,wm3tgz,0.0
B0FFF00DKJ,wm3tgz,0.0
B001C95CO0,wm3tgz,0.0
B0FFF39W0V,wm3tgz,0.0
B001C8NPAE,wm3tgz,0.0
B0FFG9YPFR,wm3tgz,0.0
B001C80SXH,wm3tgz,0.0
B0FFFAB3DU,wm6n82,1.0
B0FFFAB4YS,wm6n82,1.0
B001C0A6UR,wm6n82,1.0
B0FFFAB3DZ,wm6n82,1.0
B0FFFAAWQ4,wm6n82,1.0
B001C7VNP3,wm6n82,1.0
B0FFFABPJN,wm6n82,1.0
B001C7WRKO,wm6n82,1.0
B001C05076,wm6n82,1.0
B001C7X680,wm6n82,1.0
B001C7V70M,wm6n82,1.0
B001C7WL40,wm6n82,1.0
B001C8MLGL,wm6n82,1.0
B001C09E8O,wm6n82,1.0
B001C8OKF2,wm6n82,1.0
B001C7UB1G,wm6n82,1.0
B001C80CN4,wm6n82,1.0
B0FFFAB3E7,wm6n82,1.0
B001C8SBE6,wm6n82,1.0
B001C7YL64,wm6n82,1.0
B0FFFOX03Q,wm6n82,1.0
B001C92EDM,wm6n82,1.0
B0FFFABLBK,wm6n82,1.0
B001C0A6UU,wm6n82,1.0
B001C7VNGU,wm6n82,1.0
B0FFFAB9E8,wm6n82,1.0
B0FFH01KD4,wm6n82,1.0
B001C8QJIK,wm6n82,1.0
B0FFFAB9EK,wm6n82,1.0
B001C7WLM9,wm6n82,1.0
B0FFFAB8LS,wm6n82,1.0
B001C01633,wm6n82,1.0
B001C7VKQI,wm6n82,1.0
B001C8N334,wm6n82,1.0
B001C8N2WV,wm6n82,1.0
B001C7XU54,wm6n82,1.0
B0FFFABNAK,wm6n82,1.0
B0FFFAB3SH,wm6n82,1.0
B0FFFAB8LJ,wm6n82,1.0
B001C7XDI7,wm6n82,1.0
B001C8MHEN,wm6n82,1.0
B001C04C46,wm6n82,1.0
B001C7XDJU,wm6n82,1.0
B001C7TKRQ,wm6n82,1.0
B001C8OKF2,wm6n82,1.0
B001C7UB11,wm6n82,1.0
B001C7UB4T,wm6n82,1.0
B0FFFABYG2,wm6n82,1.0
B0FFFAC81N,wm6n82,1.0
B001C7Y4FX,wm6n82,1.0
B001C01614,wm6n82,1.0
B001C7WAAI,wm6n82,1.0
B0FFFAB7IV,wm6n82,1.0
B001C06XY4,wm6n82,1.0
B0FFFAATER,wm6n82,1.0
B001C05080,wm6n82,1.0
B001C00B34,wm6n0q,1.0
B001C7Y3RS,wm6n0q,1.0
B001C08ZPL,wm6n0q,1.0
B0FFFAB678,wm6n0q,1.0
B001C7XXBM,wm6n0q,1.0
B0FFHSKZY9,wm6n0q,1.0
B001C91ZGE,wm6n0q,1.0
B001C7WGE8,wm6n0q,1.0
B0FFIXJCM8,wm6n0q,1.0
B001C0AJFO,wm6n0q,1.0
B001C91YUH,wm6n0q,1.0
B0FFG9S5S6,wm6n0q,1.0
B0FFFAB66M,wm6n0q,1.0
B001C7WPTF,wm6n0q,1.0
B001C7WPD7,wm6n0q,1.0
B0FFFABTWI,wm6n0q,1.0
B001C00B37,wm6n0q,1.0
B001C7WK6P,wm6n0q,1.0
B001C802H3,wm6n0q,1.0
B0FFHWJQWB,wm6n0q,1.0
B001C7S7T9,wm6n0q,1.0
B001C7WRGX,wm6n0q,1.0
B0FFHG1JS5,wm6n0q,1.0
B001C00157,wm6n0q,1.0
B001C8V1HM,wm6n0q,1.0
B001C7VFCU,wm6n0q,1.0
B001C097DW,wm6n0q,1.0
B001C7RRPI,wm6n0q,1.0
B001C7YAV2,wm6n0q,1.0
B001C8RHH2,wm6n0q,1.0
B0FFG25DLF,wm6n0q,1.0
B001C91ZGG,wm6n0q,1.0
B001C08V3O,wm6n0q,1.0
B001C7XD86,wm6n0q,1.0
B0FFG351YX,wm6p6k,1.0
B0FFFAB8NB,wm6p6k,1.0
B0FFGB4SDT,wm6p6k,1.0
B0FFFAB8MO,wm6p6k,1.0
B0FFGFI09F,wm6p6k,1.0
B001C7ZY7M,wm6p6k,1.0
B001C0666C,wm6p6k,1.0
B001C08UMB,wm6p6k,1.0
B001C0AJPH,wm6p6k,1.0
B001C7U4HW,wm6p6k,1.0
B0FFFAB0WS,wm6p6k,1.0
B0FFFAB0YV,wm6p6k,1.0
B0FFGFHPXX,wm6p6k,1.0
B001C80JE3,wm6p6k,1.0
B0FFFAB0MI,wm6p6k,1.0
B001C8NVLK,wm6p6k,1.0
B001C8R6MO,wm6p6k,1.0
B0FFG0W0W7,wm6p6k,1.0
B0FFG0W1VB,wm6p6k,1.0
B0FFG2HRVG,wm6p6k,1.0
B001C0AJ4M,wm6p6k,1.0
B0FFGB59ZX,wm6p6k,1.0
B0FFFAB7PR,wm6p6k,1.0
B001C7Y4L6,wm6p6k,1.0
B0FFG1LSJ3,wm6p6k,1.0
B001C924GJ,wm6p6k,1.0
B001C8OCSU,wm6p6k,1.0
B001C8OC61,wm6p6k,1.0
B0FFGB3NWK,wm6p6k,1.0
B0FFFAB8M5,wm6p6k,1.0
B0FFFAB7PE,wm6p6k,1.0
B001C0AJPF,wm6p6k,1.0
B0FFGFX0NH,wm6p6k,1.0
B0FFFAB8NH,wm6p6k,1.0
B0FFGFX0I5,wm6p6k,1.0
B0FFGDH7S3,wm6p6k,1.0
B0FFFAB0MN,wm6p6k,1.0
B0FFFAB8N5,wm6p6k,1.0
B001C8MFXW,wm6p6k,1.0
B0FFH27LDQ,wm6p6k,1.0
B0FFFAB7FG,wm6p6k,1.0
B001C09RKZ,wm6p6k,1.0
B001C8ME2X,wm6p6k,1.0
B0FFFAB0Z1,wm6p6k,1.0
B001C8NSUW,wm3wr1,1.0
B001C7V103,wm3wr1,1.0
B001C957IU,wm3wr1,1.0
B001C8NZ2F,wm3wr1,1.0
B0FFGB5QXM,wm3wr1,1.0
B0FFGIQ7TY,wm3wr1,1.0
B0FFGIQ7X4,wm3wr1,1.0
B0FFGIQ84M,wm3wr1,1.0
B001C80EOC,wm3wr1,1.0
B001C8NP8S,wm3wr1,1.0
B0FFGB47MK,wm3wr1,1.0
B001C8MKK0,wm3wr1,1.0
B001C09RMR,wm3wr1,1.0
B0FFGIQ8NY,wm3wr1,1.0
B001C8NW02,wm3wr1,1.0
B0FFF00A9R,wm3wr1,1.0
B001C8NP6K,wm3wr1,1.0
B0FFGB58M5,wm3wr1,1.0
B001C8NQGE,wm3wr1,1.0
B001C7YL2U,wm3wr1,1.0
